Time,NDVI,EVI
2018-03-22,0.8341000000000001,0.5375
2018-04-07,0.884,0.5605
2018-04-23,0.8919,0.5992000000000001
2018-05-09,0.8889,0.598
2018-05-25,0.875,0.6293000000000001
2018-06-10,0.8817,0.5638000000000001
2018-06-26,0.865,0.5672
2018-07-12,0.8444,0.5248
2018-07-28,0.8395,0.5421
2018-08-13,0.8456,0.599
2018-08-29,0.8602000000000001,0.6236
2018-09-14,0.8596,0.5542
2018-09-30,0.8377,0.6942
2018-10-16,0.8706,0.7356
2018-11-01,0.6071000000000001,0.4797
2018-11-17,0.8530000000000001,0.7219
2018-12-03,0.87,0.5489
2018-12-19,0.7856000000000001,0.8058000000000001
